,account_payment_method,approval_amount,scheduled_payment_amt,days_past_due,past_due_amt,age,zip_code,city,sms_contacted_ts,state,years_at_current_residence,months_at_current_residence,source,email_contacted_ts,payment_frequency,number_of_payments,redeem_ts
1314,2.0,142.0,141.27,0,0.0,60.0,77020,669.0,1.0,41.0,9,0,2.0,1.0,1.0,12,1.0
1315,2.0,168.0,38.93,0,0.0,31.0,85635,1383.0,0.0,3.0,1,4,2.0,1.0,0.0,26,1.0
1316,1.0,333.0,53.3,0,0.0,28.0,71119,1382.0,1.0,18.0,6,11,2.0,1.0,0.0,24,1.0
1317,1.0,423.0,69.57,0,0.0,26.0,93505,188.0,0.0,4.0,0,6,0.0,1.0,3.0,24,1.0
1318,2.0,729.0,200.77,0,0.0,34.0,22309,22.0,1.0,43.0,1,5,2.0,1.0,1.0,52,1.0
1319,1.0,414.0,62.78,0,0.0,31.0,83338,710.0,1.0,13.0,1,6,2.0,1.0,0.0,26,1.0
1320,2.0,185.0,90.88,0,0.0,34.0,10705,1670.0,1.0,32.0,3,4,2.0,1.0,4.0,24,1.0
1321,2.0,407.0,55.04,0,0.0,31.0,89119,790.0,1.0,31.0,2,8,2.0,1.0,0.0,26,1.0
1322,2.0,318.0,24.21,0,0.0,22.0,77015,669.0,1.0,41.0,2,0,5.0,1.0,4.0,52,1.0
1323,1.0,630.0,206.93,0,0.0,37.0,80226,779.0,0.0,5.0,0,3,2.0,1.0,1.0,24,1.0
1324,2.0,40.0,108.77,0,0.0,23.0,84401,1599.0,0.0,42.0,5,0,2.0,1.0,3.0,24,1.0
1325,2.0,40.0,21.68,0,0.0,23.0,84401,1599.0,0.0,42.0,5,0,2.0,1.0,3.0,24,1.0
1326,2.0,337.0,23.1,0,0.0,23.0,31024,411.0,0.0,10.0,4,0,6.0,1.0,4.0,52,1.0
1327,2.0,975.0,75.14,0,0.0,30.0,99207,1420.0,1.0,45.0,3,0,2.0,1.0,4.0,52,1.0
1328,2.0,166.0,125.83,0,0.0,30.0,80923,282.0,1.0,5.0,1,0,0.0,1.0,1.0,12,1.0
1329,2.0,338.0,216.83,0,0.0,29.0,85708,1526.0,0.0,3.0,1,5,2.0,1.0,3.0,24,1.0
1330,2.0,78.0,25.85,0,0.0,34.0,73132,1071.0,1.0,34.0,0,1,2.0,1.0,0.0,52,1.0
1331,2.0,181.0,28.54,0,0.0,22.0,85303,555.0,1.0,3.0,0,1,6.0,1.0,0.0,26,1.0
1332,2.0,926.0,70.85,0,0.0,54.0,78747,75.0,1.0,41.0,6,0,2.0,1.0,4.0,52,1.0
1333,2.0,80.0,91.72,0,0.0,35.0,77377,1514.0,1.0,41.0,1,0,2.0,1.0,0.0,26,1.0
1334,2.0,384.0,50.27,0,0.0,37.0,89145,790.0,1.0,31.0,1,0,0.0,1.0,0.0,26,1.0
1335,2.0,375.0,68.51,0,0.0,37.0,78640,754.0,0.0,41.0,6,0,2.0,1.0,4.0,52,1.0
1336,2.0,201.0,100.46,0,0.0,36.0,79705,930.0,1.0,41.0,4,0,6.0,1.0,0.0,26,1.0
1337,2.0,246.0,41.32,0,0.0,23.0,85345,1136.0,1.0,3.0,4,0,2.0,1.0,3.0,24,1.0
1338,2.0,830.0,137.36,0,0.0,27.0,92707,1339.0,1.0,4.0,3,2,2.0,1.0,3.0,24,1.0
1339,2.0,277.0,141.61,0,0.0,30.0,60440,135.0,1.0,14.0,6,0,2.0,1.0,1.0,26,1.0
1340,2.0,741.0,48.16,0,0.0,28.0,30906,72.0,1.0,10.0,5,0,2.0,1.0,4.0,24,1.0
1341,2.0,105.0,35.0,0,0.0,56.0,73120,1071.0,1.0,34.0,6,0,2.0,1.0,1.0,26,1.0
1342,2.0,1481.0,110.83,0,0.0,55.0,77049,669.0,1.0,41.0,4,1,2.0,1.0,4.0,52,1.0
1343,2.0,1200.0,86.36,0,0.0,30.0,92376,1242.0,0.0,4.0,5,0,2.0,1.0,4.0,52,1.0
1344,2.0,260.0,23.85,0,0.0,28.0,86556,1524.0,1.0,3.0,6,0,2.0,1.0,4.0,52,1.0
1345,2.0,125.0,26.25,0,0.0,29.0,28376,1212.0,1.0,26.0,2,0,2.0,1.0,0.0,26,1.0
1346,2.0,307.0,87.45,0,0.0,23.0,98901,1665.0,1.0,45.0,2,0,2.0,1.0,1.0,12,1.0
1347,2.0,354.0,72.77,0,0.0,28.0,98498,779.0,1.0,45.0,0,3,5.0,1.0,0.0,26,1.0
1348,2.0,212.0,47.3,0,0.0,29.0,30605,67.0,1.0,10.0,2,2,2.0,1.0,3.0,24,1.0
1349,2.0,263.0,238.09,0,0.0,45.0,32703,52.0,1.0,9.0,6,0,2.0,1.0,1.0,12,1.0
1350,2.0,512.0,99.8,0,0.0,32.0,79707,930.0,1.0,41.0,3,0,5.0,1.0,0.0,26,1.0
1351,2.0,403.0,142.97,0,0.0,26.0,39213,700.0,1.0,24.0,6,0,2.0,1.0,0.0,26,1.0
1352,1.0,499.0,64.93,0,0.0,26.0,95206,1446.0,0.0,4.0,3,0,2.0,1.0,0.0,26,1.0
1353,1.0,443.0,33.06,0,0.0,32.0,80015,73.0,1.0,5.0,6,11,2.0,1.0,4.0,52,1.0
1354,0.0,390.0,113.12,0,0.0,38.0,77584,1130.0,0.0,41.0,6,0,2.0,1.0,0.0,26,1.0
1355,2.0,270.0,64.89,0,0.0,32.0,76140,510.0,0.0,41.0,4,0,2.0,1.0,0.0,52,1.0
1356,2.0,813.0,363.29,0,0.0,28.0,88011,789.0,1.0,30.0,6,0,2.0,1.0,1.0,24,1.0
1357,1.0,979.0,95.95,0,0.0,41.0,60513,161.0,1.0,14.0,2,8,2.0,1.0,4.0,52,1.0
1358,2.0,691.0,106.25,0,0.0,45.0,90043,845.0,1.0,4.0,2,2,6.0,1.0,0.0,24,1.0
1359,2.0,173.0,16.44,0,0.0,35.0,30349,279.0,1.0,10.0,6,0,2.0,1.0,4.0,52,1.0
1360,1.0,162.0,54.51,0,0.0,34.0,77065,669.0,1.0,41.0,3,2,2.0,1.0,2.0,26,1.0
1361,2.0,568.0,87.55,0,0.0,34.0,30008,885.0,1.0,10.0,3,0,2.0,1.0,0.0,26,1.0
1362,2.0,138.0,95.85,0,0.0,41.0,77995,1669.0,1.0,41.0,6,0,2.0,1.0,0.0,26,1.0
1363,2.0,47.0,31.24,0,0.0,52.0,79107,37.0,0.0,41.0,3,0,2.0,1.0,4.0,52,1.0
1364,2.0,293.0,52.24,0,0.0,64.0,73507,801.0,1.0,34.0,0,1,2.0,1.0,0.0,26,1.0
1365,2.0,363.0,44.55,0,0.0,34.0,94112,1323.0,1.0,4.0,6,0,2.0,1.0,0.0,26,1.0
1366,1.0,479.0,62.31,0,0.0,26.0,19135,1146.0,1.0,36.0,6,0,2.0,1.0,3.0,24,1.0
1367,0.0,827.0,131.19,0,0.0,34.0,90220,288.0,0.0,4.0,6,0,2.0,1.0,0.0,12,1.0
1368,2.0,204.0,31.94,0,0.0,35.0,31030,508.0,1.0,10.0,1,0,2.0,1.0,0.0,26,1.0
1369,2.0,95.0,108.56,0,0.0,32.0,20003,1581.0,1.0,7.0,3,0,2.0,1.0,0.0,52,1.0
1370,2.0,311.0,62.19,0,0.0,25.0,21740,590.0,1.0,20.0,6,0,2.0,0.0,0.0,26,1.0
1371,2.0,193.0,89.54,0,0.0,35.0,30224,580.0,1.0,10.0,2,0,2.0,1.0,3.0,24,1.0
1372,2.0,314.0,296.34,0,0.0,44.0,31322,1177.0,1.0,10.0,3,5,2.0,1.0,0.0,52,1.0
1373,2.0,386.0,55.12,0,0.0,26.0,80260,1051.0,1.0,5.0,6,11,0.0,1.0,4.0,52,1.0
1374,2.0,434.0,42.47,0,0.0,29.0,75224,335.0,1.0,41.0,6,11,2.0,1.0,4.0,52,1.0
1375,2.0,104.0,73.5,0,0.0,29.0,92223,101.0,1.0,4.0,5,0,6.0,1.0,0.0,26,1.0
1376,1.0,345.0,209.46,0,0.0,44.0,20723,794.0,1.0,20.0,2,9,0.0,1.0,0.0,26,1.0
1377,2.0,219.0,15.06,0,0.0,24.0,89103,790.0,1.0,31.0,6,0,2.0,1.0,4.0,52,1.0
1378,2.0,478.0,107.8,0,0.0,27.0,27405,578.0,0.0,26.0,2,2,2.0,1.0,0.0,26,1.0
1379,2.0,353.0,44.43,0,0.0,50.0,11238,162.0,0.0,32.0,3,7,2.0,1.0,4.0,52,1.0
1380,2.0,437.0,26.04,0,0.0,35.0,77090,669.0,1.0,41.0,2,0,2.0,0.0,4.0,52,1.0
1381,2.0,352.0,44.49,0,0.0,34.0,88346,1294.0,1.0,30.0,3,0,2.0,1.0,0.0,26,1.0
1382,2.0,248.0,16.62,0,0.0,26.0,78232,1316.0,1.0,41.0,6,0,2.0,1.0,4.0,52,1.0
1383,2.0,168.0,83.77,0,0.0,45.0,71360,1157.0,0.0,18.0,6,1,5.0,1.0,4.0,52,1.0
1384,2.0,274.0,44.41,0,0.0,39.0,92557,968.0,1.0,4.0,0,2,2.0,1.0,3.0,24,1.0
1385,2.0,475.0,51.17,0,0.0,21.0,75751,67.0,0.0,41.0,5,0,2.0,1.0,4.0,52,1.0
1386,2.0,701.0,52.18,0,0.0,46.0,78221,1316.0,0.0,41.0,0,6,2.0,1.0,4.0,52,1.0
1387,1.0,600.0,251.9,0,0.0,65.0,44121,264.0,0.0,33.0,3,0,2.0,1.0,1.0,12,1.0
1388,2.0,84.0,68.84,0,0.0,46.0,32466,1672.0,1.0,9.0,6,0,2.0,1.0,4.0,52,1.0
1389,2.0,946.0,381.14,0,0.0,50.0,84005,399.0,1.0,42.0,3,4,2.0,1.0,3.0,26,1.0
1390,2.0,189.0,10.17,0,0.0,33.0,91739,1215.0,1.0,4.0,3,2,2.0,1.0,4.0,52,1.0
1391,2.0,295.0,30.79,0,0.0,31.0,66061,1072.0,0.0,16.0,0,4,6.0,1.0,0.0,26,1.0
1392,2.0,209.0,35.45,0,0.0,48.0,80751,1444.0,0.0,5.0,0,4,2.0,1.0,0.0,26,1.0
1393,1.0,1097.0,149.14,0,0.0,20.0,79763,1067.0,0.0,41.0,6,0,2.0,1.0,4.0,52,1.0
1394,2.0,232.0,61.5,0,0.0,35.0,77090,669.0,1.0,41.0,3,0,2.0,1.0,3.0,26,1.0
1395,2.0,226.0,30.8,0,0.0,32.0,19720,1008.0,1.0,8.0,4,11,2.0,1.0,0.0,26,1.0
1396,1.0,187.0,89.58,0,0.0,26.0,70052,561.0,0.0,18.0,2,0,0.0,1.0,0.0,26,1.0
1397,2.0,646.0,206.11,0,0.0,33.0,37130,985.0,1.0,40.0,3,0,2.0,1.0,1.0,26,1.0
1398,2.0,181.0,12.97,0,0.0,47.0,18201,621.0,0.0,36.0,6,0,2.0,1.0,4.0,52,1.0
1399,2.0,537.0,76.72,0,0.0,47.0,33881,1646.0,1.0,9.0,1,0,0.0,1.0,4.0,52,1.0
1400,2.0,205.0,234.89,0,0.0,38.0,44420,550.0,0.0,33.0,3,0,1.0,1.0,3.0,24,1.0
1401,1.0,603.0,91.22,0,0.0,32.0,19134,1146.0,0.0,36.0,2,0,2.0,1.0,0.0,26,1.0
1402,2.0,505.0,131.32,0,0.0,62.0,21239,89.0,1.0,20.0,2,0,2.0,1.0,0.0,26,1.0
1403,1.0,171.0,115.23,0,0.0,34.0,20706,783.0,1.0,20.0,6,0,2.0,1.0,2.0,12,1.0
1404,2.0,147.0,31.39,0,0.0,40.0,31537,488.0,1.0,10.0,5,0,2.0,1.0,0.0,26,1.0
1405,1.0,355.0,36.67,0,0.0,28.0,87323,1504.0,1.0,30.0,6,0,2.0,1.0,4.0,52,1.0
1406,2.0,337.0,18.83,0,0.0,32.0,92250,657.0,1.0,4.0,6,11,2.0,1.0,4.0,52,1.0
1407,2.0,805.0,462.0,0,0.0,58.0,11434,704.0,1.0,32.0,6,11,2.0,1.0,1.0,12,1.0
1408,2.0,499.0,80.2,0,0.0,44.0,85033,1147.0,1.0,3.0,1,4,2.0,1.0,0.0,26,1.0
1409,2.0,64.0,39.91,0,0.0,35.0,20147,65.0,0.0,43.0,1,0,2.0,1.0,4.0,52,1.0
1410,2.0,564.0,40.25,0,0.0,40.0,78596,1593.0,0.0,41.0,5,3,2.0,1.0,4.0,52,1.0
1411,2.0,100.0,198.35,0,0.0,52.0,62040,570.0,1.0,14.0,0,3,6.0,1.0,1.0,26,1.0
1412,2.0,381.0,108.61,0,0.0,41.0,81321,310.0,0.0,5.0,0,3,2.0,0.0,0.0,26,1.0
1413,1.0,483.0,35.98,0,0.0,54.0,77022,669.0,1.0,41.0,6,0,0.0,1.0,4.0,52,1.0
1414,2.0,946.0,156.31,0,0.0,31.0,28054,542.0,0.0,26.0,1,6,6.0,1.0,0.0,26,1.0
1415,2.0,316.0,54.2,0,0.0,24.0,92243,424.0,0.0,4.0,1,0,2.0,1.0,4.0,52,1.0
1416,2.0,636.0,78.04,0,0.0,32.0,84094,1336.0,1.0,42.0,4,6,2.0,1.0,0.0,26,1.0
1417,2.0,267.0,44.77,0,0.0,49.0,72501,95.0,1.0,2.0,2,3,2.0,1.0,3.0,24,1.0
1418,0.0,768.0,187.41,0,0.0,54.0,93722,518.0,0.0,4.0,3,0,2.0,1.0,1.0,12,1.0
1419,2.0,547.0,70.08,0,0.0,22.0,33579,1261.0,1.0,9.0,6,0,6.0,1.0,0.0,26,1.0
1420,2.0,51.0,58.63,0,0.0,31.0,78249,1316.0,1.0,41.0,0,6,2.0,1.0,0.0,26,1.0
1421,2.0,254.0,93.05,0,0.0,28.0,48066,1282.0,0.0,22.0,6,0,5.0,1.0,0.0,52,1.0
1422,2.0,182.0,41.25,0,0.0,20.0,32808,1083.0,0.0,9.0,3,0,6.0,1.0,0.0,26,1.0
1423,2.0,186.0,73.87,0,0.0,39.0,92114,1320.0,1.0,4.0,0,2,2.0,1.0,1.0,12,1.0
1424,1.0,559.0,318.49,0,0.0,36.0,78114,484.0,1.0,41.0,1,0,0.0,1.0,1.0,52,1.0
1425,2.0,321.0,68.97,0,0.0,47.0,33993,196.0,0.0,9.0,3,0,2.0,1.0,0.0,26,1.0
1426,2.0,778.0,215.92,0,0.0,25.0,10032,1015.0,1.0,32.0,1,0,2.0,1.0,1.0,24,1.0
1427,2.0,150.0,206.4,0,0.0,41.0,77590,1499.0,0.0,41.0,4,0,2.0,1.0,1.0,12,1.0
1428,2.0,378.0,196.67,0,0.0,41.0,85756,1526.0,0.0,3.0,6,11,2.0,1.0,1.0,12,1.0
1429,2.0,402.0,59.44,0,0.0,29.0,80219,363.0,0.0,5.0,2,0,2.0,1.0,0.0,26,1.0
1430,2.0,731.0,110.65,0,0.0,21.0,75148,871.0,0.0,41.0,4,0,2.0,1.0,3.0,24,1.0
1431,2.0,327.0,60.39,0,0.0,25.0,92346,642.0,1.0,4.0,6,0,6.0,1.0,0.0,26,1.0
1432,2.0,648.0,98.92,0,0.0,28.0,85607,379.0,0.0,3.0,6,0,0.0,1.0,0.0,26,1.0
1433,2.0,289.0,52.42,0,0.0,24.0,32962,1559.0,1.0,9.0,1,0,2.0,1.0,4.0,52,1.0
1434,2.0,445.0,55.97,0,0.0,31.0,92335,489.0,0.0,4.0,2,0,2.0,0.0,4.0,52,1.0
1435,2.0,174.0,122.54,0,0.0,69.0,67037,364.0,1.0,16.0,2,1,2.0,1.0,2.0,12,1.0
1436,2.0,238.0,237.4,0,0.0,31.0,20783,681.0,0.0,20.0,4,0,2.0,1.0,1.0,12,1.0
1437,2.0,165.0,109.66,0,0.0,67.0,79412,854.0,1.0,41.0,6,0,2.0,0.0,1.0,52,1.0
1438,1.0,1115.0,302.92,0,0.0,21.0,33033,658.0,1.0,9.0,6,0,2.0,1.0,1.0,12,1.0
1439,2.0,373.0,54.75,0,0.0,25.0,78664,1288.0,1.0,41.0,2,0,2.0,1.0,3.0,24,1.0
1440,2.0,501.0,181.39,0,0.0,26.0,36856,501.0,1.0,1.0,6,3,2.0,1.0,1.0,24,1.0
1441,2.0,469.0,184.11,0,0.0,37.0,11372,701.0,0.0,32.0,1,0,2.0,1.0,1.0,52,1.0
1442,2.0,404.0,60.48,0,0.0,23.0,33033,658.0,1.0,9.0,6,0,4.0,1.0,0.0,26,1.0
1443,2.0,356.0,27.44,0,0.0,24.0,79938,428.0,1.0,41.0,5,5,2.0,1.0,4.0,52,1.0
1444,2.0,1564.0,214.67,0,0.0,41.0,34741,750.0,1.0,9.0,1,1,2.0,1.0,3.0,24,1.0
1445,2.0,739.0,241.22,0,0.0,22.0,10456,159.0,0.0,32.0,6,1,2.0,1.0,1.0,26,1.0
1446,1.0,305.0,48.1,0,0.0,44.0,10451,159.0,1.0,32.0,6,0,2.0,1.0,0.0,26,1.0
1447,1.0,876.0,163.82,0,0.0,38.0,11223,162.0,1.0,32.0,6,0,2.0,1.0,0.0,26,1.0
1448,1.0,376.0,355.58,0,0.0,74.0,75422,192.0,1.0,41.0,6,11,2.0,1.0,2.0,12,1.0
1449,2.0,889.0,269.32,0,0.0,27.0,84321,835.0,1.0,42.0,6,0,2.0,1.0,1.0,12,1.0
1450,1.0,363.0,55.84,0,0.0,29.0,10451,159.0,0.0,32.0,0,11,2.0,1.0,0.0,26,1.0
1451,1.0,186.0,37.32,0,0.0,37.0,85029,1147.0,0.0,3.0,1,8,6.0,1.0,0.0,26,1.0
1452,2.0,100.0,14.53,0,0.0,53.0,23168,1510.0,1.0,43.0,6,0,2.0,1.0,4.0,52,1.0
1453,2.0,619.0,260.16,0,0.0,30.0,85085,1147.0,1.0,3.0,3,0,0.0,1.0,1.0,26,1.0
1454,2.0,95.0,23.56,0,0.0,28.0,85282,1488.0,1.0,3.0,0,3,2.0,1.0,0.0,26,1.0
1455,2.0,196.0,78.76,0,0.0,57.0,85746,1526.0,1.0,3.0,6,3,2.0,1.0,1.0,12,1.0
1456,2.0,1388.0,119.71,0,0.0,36.0,89147,790.0,0.0,31.0,0,7,2.0,1.0,0.0,26,1.0
1457,1.0,195.0,13.8,0,0.0,48.0,85756,1526.0,0.0,3.0,6,0,2.0,1.0,4.0,52,1.0
1458,2.0,746.0,63.75,0,0.0,25.0,93535,781.0,1.0,4.0,0,1,2.0,1.0,4.0,52,1.0
1459,2.0,63.0,32.99,0,0.0,44.0,32805,1083.0,1.0,9.0,3,0,2.0,1.0,4.0,52,1.0
1460,2.0,397.0,222.02,0,0.0,25.0,1605,1659.0,1.0,19.0,1,0,2.0,1.0,1.0,52,1.0
1461,0.0,705.0,105.25,224,1052.64,42.0,84074,1516.0,0.0,42.0,4,0,2.0,1.0,0.0,26,1.0
1462,2.0,555.0,131.76,0,0.0,26.0,19141,1146.0,1.0,36.0,2,0,2.0,1.0,0.0,26,1.0
1463,2.0,316.0,39.39,0,0.0,21.0,37821,1021.0,0.0,40.0,1,0,2.0,0.0,0.0,26,1.0
1464,2.0,538.0,79.67,0,0.0,28.0,19023,341.0,1.0,36.0,0,11,5.0,1.0,0.0,26,1.0
1465,2.0,1140.0,378.2,0,0.0,23.0,76036,322.0,1.0,41.0,4,0,2.0,1.0,1.0,52,1.0
1466,2.0,736.0,48.24,0,0.0,24.0,11420,1407.0,0.0,32.0,3,0,2.0,1.0,4.0,52,1.0
1467,2.0,518.0,77.44,0,0.0,27.0,68854,888.0,1.0,28.0,6,3,2.0,1.0,3.0,24,1.0
1468,2.0,319.0,66.72,0,0.0,28.0,84119,1607.0,1.0,42.0,0,1,2.0,1.0,3.0,24,1.0
1469,2.0,643.0,79.84,0,0.0,20.0,79412,854.0,0.0,41.0,2,4,2.0,1.0,0.0,26,1.0
1470,2.0,617.0,46.03,0,0.0,25.0,60411,240.0,1.0,14.0,0,1,2.0,1.0,4.0,52,1.0
1471,0.0,157.0,127.72,0,0.0,59.0,99336,737.0,1.0,45.0,6,0,6.0,1.0,1.0,12,1.0
1472,1.0,571.0,176.54,0,0.0,30.0,19136,1146.0,1.0,36.0,4,5,2.0,1.0,1.0,52,1.0
1473,2.0,544.0,84.94,0,0.0,41.0,19023,281.0,0.0,36.0,1,2,2.0,1.0,0.0,26,1.0
1474,2.0,828.0,141.65,0,0.0,24.0,93203,64.0,0.0,4.0,2,0,5.0,1.0,1.0,12,1.0
1475,2.0,72.0,20.46,0,0.0,20.0,85712,1526.0,1.0,3.0,1,1,2.0,1.0,0.0,26,1.0
1476,2.0,260.0,91.66,0,0.0,21.0,92701,1339.0,0.0,4.0,4,0,2.0,1.0,1.0,12,1.0
1477,2.0,116.0,83.65,0,0.0,28.0,76548,605.0,0.0,41.0,0,1,2.0,1.0,3.0,24,1.0
1478,2.0,194.0,38.73,0,0.0,30.0,50265,1597.0,1.0,12.0,0,1,0.0,1.0,3.0,26,1.0
1479,2.0,655.0,62.86,0,0.0,36.0,89110,790.0,1.0,31.0,5,2,0.0,1.0,0.0,52,1.0
1480,2.0,171.0,40.44,0,0.0,33.0,37043,256.0,0.0,40.0,5,0,2.0,1.0,0.0,26,1.0
1481,2.0,1561.0,239.49,0,0.0,50.0,92544,626.0,1.0,4.0,1,0,2.0,1.0,0.0,26,1.0
1482,1.0,467.0,79.06,0,0.0,45.0,21044,284.0,0.0,20.0,2,0,0.0,1.0,0.0,26,1.0
1483,2.0,72.0,158.28,0,0.0,24.0,75773,943.0,1.0,41.0,6,0,2.0,1.0,0.0,26,1.0
1484,2.0,58.0,40.51,0,0.0,26.0,91360,1506.0,1.0,4.0,3,0,2.0,1.0,0.0,26,1.0
1485,1.0,879.0,120.99,0,0.0,45.0,64507,1302.0,1.0,23.0,2,0,2.0,1.0,3.0,24,1.0
1486,0.0,1078.0,331.63,0,0.0,33.0,39211,700.0,1.0,24.0,6,0,2.0,1.0,1.0,26,1.0
1487,2.0,298.0,134.96,0,0.0,59.0,76180,1047.0,1.0,41.0,6,0,2.0,1.0,2.0,12,1.0
1488,1.0,922.0,140.94,0,0.0,45.0,77396,671.0,1.0,41.0,3,4,2.0,1.0,0.0,26,1.0
1489,2.0,77.0,113.55,0,0.0,52.0,30039,1393.0,0.0,10.0,4,0,6.0,1.0,0.0,26,1.0
1490,2.0,50.0,59.86,0,0.0,52.0,30039,1393.0,0.0,10.0,4,0,2.0,1.0,0.0,26,1.0
1491,2.0,932.0,161.68,0,0.0,68.0,61761,1029.0,1.0,14.0,4,0,2.0,1.0,1.0,12,1.0
1492,2.0,97.0,27.5,0,0.0,45.0,76712,1567.0,1.0,41.0,3,2,2.0,1.0,0.0,26,1.0
1493,2.0,1573.0,497.08,0,0.0,50.0,77859,622.0,0.0,41.0,6,0,0.0,0.0,1.0,52,1.0
1494,2.0,78.0,24.91,0,0.0,30.0,90044,845.0,1.0,4.0,6,0,0.0,0.0,0.0,26,1.0
1495,2.0,67.0,160.93,0,0.0,74.0,73131,1071.0,1.0,34.0,5,0,2.0,1.0,1.0,12,1.0
1496,2.0,1567.0,474.7,0,0.0,74.0,6704,1584.0,1.0,6.0,6,11,2.0,1.0,1.0,12,1.0
1497,1.0,633.0,212.65,0,0.0,20.0,81005,1206.0,1.0,5.0,3,0,5.0,1.0,1.0,26,1.0
1498,1.0,128.0,37.1,0,0.0,53.0,90241,382.0,0.0,4.0,4,0,2.0,1.0,1.0,26,1.0
1499,0.0,370.0,120.56,0,0.0,35.0,10460,159.0,1.0,32.0,6,1,2.0,1.0,1.0,12,1.0
1500,1.0,165.0,114.05,0,0.0,35.0,79938,428.0,0.0,41.0,1,0,2.0,1.0,1.0,12,1.0
1501,2.0,91.0,30.08,0,0.0,21.0,85210,919.0,1.0,3.0,0,1,2.0,1.0,0.0,26,1.0
1502,2.0,120.0,24.41,0,0.0,26.0,76544,498.0,1.0,41.0,2,0,2.0,1.0,3.0,24,1.0
1503,1.0,182.0,256.67,0,0.0,40.0,90018,845.0,1.0,4.0,4,0,2.0,1.0,1.0,12,1.0
1504,1.0,759.0,300.71,0,0.0,60.0,31907,285.0,0.0,10.0,6,10,2.0,1.0,1.0,24,1.0
1505,2.0,1325.0,101.5,0,0.0,24.0,79106,37.0,0.0,41.0,1,0,2.0,1.0,4.0,52,1.0
1506,2.0,41.0,112.15,0,0.0,56.0,92345,636.0,1.0,4.0,6,0,2.0,1.0,1.0,12,1.0
1507,2.0,596.0,189.69,0,0.0,46.0,92308,53.0,1.0,4.0,3,2,2.0,1.0,1.0,52,1.0
1508,2.0,287.0,40.99,0,0.0,20.0,33624,1479.0,1.0,9.0,1,6,2.0,1.0,0.0,26,1.0
1509,2.0,590.0,81.91,0,0.0,25.0,92335,489.0,1.0,4.0,6,0,2.0,1.0,3.0,24,1.0
1510,2.0,194.0,26.56,0,0.0,36.0,32771,1337.0,1.0,9.0,6,0,5.0,1.0,0.0,26,1.0
1511,2.0,127.0,34.66,0,0.0,35.0,70118,1012.0,0.0,18.0,6,0,6.0,1.0,3.0,24,1.0
1512,2.0,318.0,38.02,0,0.0,43.0,48224,369.0,1.0,22.0,6,0,2.0,1.0,0.0,26,1.0
1513,1.0,605.0,192.75,0,0.0,26.0,30083,1447.0,1.0,10.0,2,7,0.0,1.0,1.0,24,1.0
1514,2.0,182.0,104.82,0,0.0,25.0,17801,1460.0,1.0,36.0,4,4,2.0,1.0,0.0,26,1.0
1515,2.0,152.0,56.6,0,0.0,34.0,80022,287.0,1.0,5.0,3,1,2.0,1.0,4.0,52,1.0
1516,2.0,352.0,32.8,0,0.0,27.0,30043,800.0,0.0,10.0,2,0,2.0,1.0,4.0,52,1.0
1517,1.0,487.0,77.17,0,0.0,28.0,92223,101.0,1.0,4.0,0,5,5.0,1.0,0.0,26,1.0
1518,1.0,302.0,46.85,0,0.0,32.0,75601,841.0,1.0,41.0,0,4,2.0,1.0,4.0,52,1.0
1519,2.0,498.0,178.06,0,0.0,20.0,93619,270.0,1.0,4.0,6,8,6.0,1.0,1.0,52,1.0
1520,2.0,598.0,47.45,0,0.0,25.0,91764,1077.0,0.0,4.0,4,9,6.0,1.0,4.0,24,1.0
1521,2.0,192.0,52.59,0,0.0,51.0,79928,665.0,1.0,41.0,6,0,2.0,1.0,3.0,24,1.0
1522,2.0,1387.0,462.16,0,0.0,31.0,78242,1316.0,0.0,41.0,2,0,2.0,1.0,1.0,52,1.0
1523,2.0,289.0,82.72,0,0.0,54.0,80011,73.0,1.0,5.0,4,0,2.0,1.0,1.0,12,1.0
1524,2.0,268.0,66.7,0,0.0,24.0,32714,31.0,0.0,9.0,1,0,5.0,1.0,2.0,26,1.0
1525,2.0,626.0,111.62,0,0.0,54.0,76132,510.0,1.0,41.0,0,4,2.0,1.0,0.0,26,1.0
1526,2.0,147.0,18.08,0,0.0,27.0,95112,1325.0,1.0,4.0,2,0,2.0,1.0,0.0,26,1.0
1527,2.0,536.0,71.53,0,0.0,53.0,76630,165.0,0.0,41.0,3,0,0.0,1.0,4.0,52,1.0
1528,2.0,544.0,50.38,0,0.0,29.0,75051,567.0,1.0,41.0,2,0,2.0,1.0,4.0,52,1.0
1529,2.0,400.0,32.62,0,0.0,55.0,19604,1227.0,1.0,36.0,2,0,2.0,1.0,4.0,52,1.0
1530,2.0,352.0,38.47,0,0.0,35.0,43203,285.0,0.0,33.0,1,3,0.0,1.0,4.0,52,1.0
1531,2.0,106.0,17.6,0,0.0,27.0,78251,1316.0,0.0,41.0,2,0,5.0,1.0,3.0,24,1.0
1532,2.0,349.0,90.2,0,0.0,33.0,84106,1313.0,1.0,42.0,1,0,5.0,1.0,1.0,26,1.0
1533,2.0,158.0,216.32,0,0.0,30.0,19026,384.0,1.0,36.0,0,8,2.0,1.0,1.0,26,1.0
1534,2.0,252.0,52.02,0,0.0,46.0,37218,993.0,1.0,40.0,6,0,0.0,1.0,4.0,52,1.0
1535,0.0,115.0,188.18,0,0.0,40.0,31063,960.0,1.0,10.0,2,0,6.0,1.0,1.0,26,1.0
